Product Name,Price,Ratings,Watchers,Country,Discount,Shipping Price,Condition,Seller Name,Seller Sold Products,Seller Ratings
2024 Dell Inspiron 15 Laptop FHD Touch Intel i5 Upto 32GB RAM&1TB SSD Win 11 Pro,4490064900,Not available,86+ watchers,from United States,Not available,9351,Brand New,hellogoodlife1,12539,98.2%
2024 HP Laptop Computer 14 HD 8-Core Intel i3 Upto 32GB RAM 2TB SSD Win 11 Pro,3190052900,Not available,Not available,from United States,Not available,8849,Brand New,hellogoodlife1,12539,98.2%
"Lenovo ThinkPad Z16 Gen 1 16"" Notebook AMD Ryzen 7 PRO 16GB 1TB SSD RAM Grey",81999,Not available,Not available,from United States,59% off,12856,Brand New,antonline,332676,99%
2024 Dell Inspiron 15 Laptop Touch Intel i5-1235U UP 64GB RAM&1TB SSD Win 11 PRO,4490069900,Not available,Not available,from United States,Not available,9262,Brand New,hellogoodlife1,12539,98.2%
"A15 Plus Laptop 15.6"" Full HD, AMD Ryzen 7 5700U, 32GB RAM, 2TB SSD, W11 Pro!",39900,Not available,24 watchers,from United States,Not available,11064,Open Box,afooshani9497,1109,99.8%
"Lenovo Ideapad Slim 7i 14"" OLED Touch Laptop Ultra 7 155H 32GB 1TB 83D80003US",67900,Not available,Not available,from United States,Not available,9344,Open Box,zacks-silo,4126,97.8%
HP 15-fd0628ds 15.6in Laptop intel N100 4gb 128gb SSD Win11 Blue,17999,Not available,11 watchers,from United States,Not available,7872,Open Box,jender.io,123796,99.3%
"Dell Latitude 7390 2-in-1 Intel i5 8350U 1.70GHz 16GB RAM 256GB SSD 13.3"" Win 11",24103,Not available,Not available,from Australia,Not available,3290,Very Good - Refurbished,bneacttrader,40279,98.7%
"HP 14"" Ultra Light Laptop, Intel Core i3 2.4GHz, 8GB RAM & 256GB SSD - Open Box",19950,Not available,12 watchers,from United States,60% off,7929,Open Box,hellogoodlife1,12539,98.2%
Blue Pink Lenovo ThinkPad T450 Core I5 8GB RAM 256GB SSD Windows 10 Pro Laptop,1568623530,Not available,Not available,from United Kingdom,Not available,7805,Very Good - Refurbished,pcrenewed,1397,99.1%
"GAMING LENOVO LAPTOP FAST i7 32GB RAM 512GB SSD WINDOWS 10/11 NVIDIA 15.6"" FHD",3268149022,Not available,21+ watchers,from United Kingdom,Not available,8543,Very Good - Refurbished,pcrenewed,1397,99.1%
"HP 15 Laptop 15.6"" HD Pentium Quad-Core N200 16GB 128GB SSD Webcam Win 11 Red",21297,Not available,123 watchers,from United States,44% off,7969,Certified - Refurbished,themaxmart,13647,98.8%
Dell Latitude 7400 14 FHD Touch Intel i7-8665U 32GB 512GB SSD Win 11 Pro Laptop,30999,2 product ratings,Not available,from United States,66% off,9216,Excellent - Refurbished,focuscamera,184389,99.1%
"13.3"" Dell Latitude 2-in-1 Laptop: Intel i7!  16GB RAM! 512GB SSD! Windows 11!",34995,Not available,Not available,from United States,13% off,7533,Good - Refurbished,rinuvo,5849,99.3%
Dell Latitude 7400 14 In FHD Touch Intel i7 32GB 1TB SSD Win 11 Pro Laptop,34897,3 product ratings,Not available,from United States,65% off,11466,Excellent - Refurbished,focuscamera,184389,99.1%
"FHD Dell Precision 15.6"" Gaming Laptop PC Intel i7-8850H 24GB RAM 1TB SSD NVIDIA",32995,Not available,Not available,from United States,13% off,9750,Excellent - Refurbished,rinuvo,5849,99.3%
Lenovo V15 G4..i5-12500H (16 Processors)..24GB RAM..SSD 512 Battery 100% NEW,43683,Not available,19 watchers,from Italy,Not available,3284,New (Other),supercomputer,208,100%
"2024 HP Laptop 15.6"" FHD Quad-core Intel i5-1135G7, Upto 32GB RAM & 2TB SSD",4390062900,Not available,53+ watchers,from United States,Not available,9380,Brand New,hellogoodlife1,12539,98.2%
"~CLEARANCE~ 14"" Dell Latitude Laptop PC: 16GB RAM! 1TB HDD! Windows 10! Webcam!",15995,Not available,Not available,from United States,24% off,8773,Good - Refurbished,rinuvo,5849,99.3%
HP Victus 15.6 144Hz Gaming Laptop Intel i7-13620H 16GB RAM 512GB SSD RTX 4060,87999,Not available,Not available,from United States,32% off,11855,Brand New,antonline,332676,99%
"DELL LATITUDE 9520 15"" INTEL I7-1185G7 3.0GHZ 512GB SSD 16GB WIN 11 PRO",46999,Not available,Not available,from United States,53% off,7887,Certified - Refurbished,mobileshark,110430,99.9%
Windows 11 Laptop Dell Latitude 7310 Core i5-10210U 8GB Ram 512GB SSD Webcam A,36474,Not available,26 watchers,from United Kingdom,Not available,8585,Excellent - Refurbished,genus_tech,686,100%
"Lenovo IdeaPad 5 14AHP9 14"" 2-in-1 Touchscreen Laptop, AMD Ryzen 7 8845HS Ob A",40000,Not available,25 watchers,from United States,Not available,11067,Open Box,swellcells,10920,98.4%
"DELL LATITUDE 5480 Laptop Computer 14"" Windows 11 Pro i5 16GB 256GB SSD WiFi BT",15499,Not available,38 watchers,from United States,Not available,6958,Excellent - Refurbished,acebiz,1942,100%
"Samsung Galaxy Book2 15.6"" FHD Laptop Intel Core i5-1235U/8GB/256GB Graphite New",39999,Not available,14 watchers,from United States,Not available,11067,Brand New,cgelectronics16,5783,100%
"Samsung - Galaxy Book4 15.6"" FHD Laptop - Intel Core 7- 16GB Memory - 512GB S...",49900,2 product ratings,7 watchers,from United States,Not available,12443,Brand New,kalba,666,100%
Dell Latitude Laptop: Intel i5 Quad Core! 32GB RAM! 512GB SSD! TouchScreen!,31995,Not available,Not available,from United States,14% off,7445,Very Good - Refurbished,rinuvo,5849,99.3%
"Dell Latitude 5410 14"" FHD i7-10610U 32GB 512GB SSD FPReader Cam Windows 10 Pro",29667,Not available,Not available,from United States,68% off,8216,Very Good - Refurbished,themaxmart,13647,98.8%
"HP EliteBook 830 G6 Laptop, 13.3"" Full HD Screen, i5-8265U, 16GB RAM, 256GB SSD",30055,Not available,Not available,from United Kingdom,77% off,7678,Very Good - Refurbished,the-tech-saver,8156,100%
"2024 Acer Aspire Laptop 15.6"" FHD AMD Ryzen 7  Upto 32GB RAM &2TB SSD Win 11 Pro",4790064900,Not available,12+ watchers,from United States,Not available,10308,Brand New,hellogoodlife1,12539,98.2%
"2024 HP Laptop 15.6"" HD Touch, Ryzen 5 7520U, 8GB RAM, Up to 1TB SSD, Win 11 Pro",4290046900,Not available,13+ watchers,from United States,48% off,9085,Brand New,hellogoodlife1,12539,98.2%
2024 Lenovo IdeaPad Laptop 15.6 FHD 10-Core Intel i5 16GB RAM 1TB SSD Win11 PRO,43900,Not available,69 watchers,from United States,48% off,9115,Brand New,hellogoodlife1,12539,98.2%
"HP 15.6"" HD TOUCHSCREEN AMD Ryzen 5 7520U 1TB SSD 16GB RAM WIN 11 Silver",36999,Not available,36 watchers,from United States,47% off,8432,Excellent - Refurbished,re_tech_deals,18003,99.3%
"ASUS F1502VA-NS96 15.6"" Laptop Intel Core i9-13900H 16GB Memory",71399,Not available,Not available,from United States,12% off,12061,Brand New,newegg,1034110,98.4%
Acer Swift Go 14 Pure Silver 512GB Storage 16GB RAM Touchscreen Laptop 14 Inch,53899,Not available,13 watchers,from United States,30% off,8091,Brand New,missouri-liquidation,24890,99.1%
"15.6"" Dell Latitude Laptop: Intel i7! 16GB RAM! 1 TB SSD! ReWritable Disk Drive!",22995,Not available,Not available,from United States,18% off,8019,Good - Refurbished,rinuvo,5849,99.3%
NEW Dell Latitude 2022/2023 14 QHD+ TOUCH 2-in-1 16GB ProSupport Premium Laptop,54000,Not available,Not available,from United States,55% off,8934,Open Box,firsttechsystems,6812,98.9%
Lenovo LOQ 15 15.6  LCD FHD 144Hz Gaming Laptop AMD R7 8845HS 16GB DDR5 1TB 4060,89999,Not available,Not available,from United States,33% off,11914,Brand New,antonline,332676,99%
"2024 HP Pavilion Laptop 17.3"" FHD Intel i3-1215U Upto 32GB RAM 2TB SSD Win 11Pro",4390065900,Not available,28+ watchers,from United States,Not available,10279,Brand New,hellogoodlife1,12539,98.2%
EXCELLENT Dell XPS 13 Plus 9320 i7-1260P 1TB SSD 13.4 FHD+ 2022,99900,Not available,Not available,from United States,50% off,10288,Open Box,apple-crisp,13451,99.4%
"Microsoft Surface Pro 6 12.3"" Intel i5 8350U 1.70GHz 8GB RAM 256GB SSD Win 11 Ta",20746,Not available,18 watchers,from Australia,Not available,3290,Very Good - Refurbished,bneacttrader,40279,98.7%
"Lenovo ThinkPad X1 Yoga Gen 4 14"" FHD TOUCH 1.9 GHz i7-8665U 16GB 256GB SSD Good",18999,Not available,148 watchers,from United States,Not available,7901,Good - Refurbished,itsworthmore,83965,98.7%
"13.3"" Dell Latitude 5340 2-in-1 Intel Core i7-1365U 16GB 512GB SSD 3YR Warranty",56900,Not available,Not available,from United States,Not available,8179,Open Box,nolanq7,317,100%
"Microsoft Surface Laptop 4 13.5"" 5GB-00021 w/i7-1185G7 3GHz/32GB/1TB - Good",69920,Not available,105 watchers,from United States,5% off,8563,Good - Refurbished,tekdeals,38569,98.3%
Lenovo N23 Winbook Laptop Intel 1.60 GHz 4GB Memory 64GB HD Touchscreen Win 10,8999,Not available,Not available,from United States,50% off,6766,Very Good - Refurbished,jetpaltd,2197,99.3%
"Lenovo ThinkPad X1 Carbon Gen 9 14"" WUXGA Touch i5-1145G7 32GB 512GB FPR W11P",53847,Not available,Not available,from United States,41% off,9890,Certified - Refurbished,themaxmart,13647,98.8%
"Dell 15.6"" Laptop PC Intel Core i5 3.60GHz 64GB RAM 4TB SSD Wi-Fi Windows 11 Pro",2650062800,Not available,Not available,from United States,50% off,8373,Very Good - Refurbished,aaa_pcs,5213,100%
Dell Latitude 7480 Core i5-6300 8GB Ram 256GB NVMe FHD Windows 10 Pro Laptop,16341,Not available,12 watchers,from United Kingdom,Not available,7205,Good - Refurbished,kit_uk,302,100%
"Lenovo ThinkPad X270 Intel i5 7200U 2.50GHz 8GB RAM 256GB SSD 12.5"" Win 10",20075,Not available,Not available,from Australia,Not available,3290,Very Good - Refurbished,bneacttrader,40279,98.7%
"Dell Latitude 5591 Intel i5 8300H 2.30GHz 16GB RAM 256GB SSD 15.6"" Win 11",36860,Not available,2 watchers,from Australia,Not available,3290,Very Good - Refurbished,bneacttrader,40279,98.7%
"Lenovo ThinkPad X1 Carbon Gen 10 14"" WQUXGA i7-1280P 32GB 512GB SSD 2YR WWAN LTE",86900,Not available,125 watchers,from United States,65% off,10865,Certified - Refurbished,theamazinghub,5604,100%
"Lenovo ThinkPad 15.6"" Laptop PC: Intel i5 16GB RAM 1TB SSD Webcam Windows 10",20999,Not available,Not available,from United States,19% off,9396,Very Good - Refurbished,rinuvo,5849,99.3%
"Dell XPS 15 9500 Laptop, 15.6"" Full HD+ Screen, i5-10300H, 16GB RAM, 512GB SSD",65352,Not available,22 watchers,from United Kingdom,50% off,7951,Very Good - Refurbished,the-tech-saver,8156,100%
"HP EliteBook 840 G6 Laptop, 14"" Full HD, Intel i5-8365U, 16GB RAM, 256GB SSD",32669,Not available,4 watchers,from United Kingdom,75% off,6823,Very Good - Refurbished,the-tech-saver,8156,100%
"2024 HP Laptop Computer 15.6"" HD Notebook Intel Processor 16GB 628GB Storage",32900,Not available,99 watchers,from United States,48% off,8790,Brand New,hellogoodlife1,12539,98.2%
"15.6"" Dell Precision Gaming Laptop: Intel i7 Hexa-Core! 16GB RAM! 1TB SSD!",31995,Not available,Not available,from United States,14% off,9721,Excellent - Refurbished,rinuvo,5849,99.3%
"HP EliteBook 840 G10 14"" WUXGA Intel i7-1360P 16GB RAM 512GB SSD + MS 365",81999,Not available,Not available,from United States,58% off,9760,Brand New,antonline,332676,99%
"HP EliteBook 830 G8 13.3"" FHD TS Laptop Intel i7-1185G7 3 GHz 32GB 512GB W11P",36999,Not available,Not available,from United States,72% off,7592,Certified - Refurbished,primetimebuys,17010,99.1%
"Dell Latitude 5520, i5-1135G7, 16GB RAM, 512GB SSD, Win 11, No Charger *B GRADE*",32944,Not available,10 watchers,from United Kingdom,Not available,9435,Pre-Owned,tekkybitz,30020,99.9%
"15.6"" Dell Latitude Laptop: Intel i5 Dual Core! 16GB Ram! 512GB SSD! Windows 10!",17499,Not available,Not available,from United States,22% off,7857,Good - Refurbished,rinuvo,5849,99.3%
Lenovo ThinkBook 16  Touchscreen Notebook Intel Core i7-1355U 16GB RAM 512GB,77999,Not available,Not available,from United States,30% off,11078,Brand New,antonline,332676,99%
"CHEAP Fujitsu 14"" Laptop Core i3 8Gb 16GB 120Gb 480Gb SSD Windows 10 Webcam",915019608,Not available,12+ watchers,from United Kingdom,Not available,8326,Pre-Owned,laptopsonlinedirect,7313,99.6%
"Lenovo ThinkPad T410, intel Core i5, 4GB RAM, 160GB HDD, Win 7 Pro, WiFi",11764,Not available,9 watchers,from United Kingdom,Not available,8704,Pre-Owned,pwyc-ltd,5198,100%
"Panasonic Toughpad FZ-G1 Core  i5, 8GB RAM 128GB SSD Win 10 Pro Rugged  Tablet",22878,Not available,Not available,from United Kingdom,Not available,6954,Good - Refurbished,toughbook-outlet,11982,99.8%
Dell Latitude 5420 Rugged Core i7 8650u 16GB 512GB SSD Win 11 Pro Touchscreen,52500,Not available,Not available,from United States,Not available,9368,Good - Refurbished,pioneer-surplus,6845,99%
"Lenovo ThinkPad X1 Nano 13"" Touchscreen 2K i7-1180G7 16GB/256GB Win 10 Pro",59999,Not available,25 watchers,from United States,Not available,8271,Excellent - Refurbished,smgusa,2984,98.9%
Lenovo ThinkPad E580 Core i5-8th Gen 8GB RAM 256GB NVMe SSD Win 11 Pro Laptop,18302,Not available,6 watchers,from United Kingdom,Not available,7624,Pre-Owned,general-trading1,1763,100%
"~SALE~ 17.3"" Dell Precision Gaming Laptop: 32GB RAM! 512GB SSD! Windows 10 Pro!",29699,Not available,Not available,from United States,14% off,10831,Good - Refurbished,rinuvo,5849,99.3%
"HP EliteBook x360 1040 G6 i7 8665U 1.90GHz 16GB RAM 256GB SSD 14"" FHD Touch Win",28132,1 product rating,Not available,from Australia,Not available,3290,Pre-Owned,bneacttrader,40279,98.7%
"HP ProBook 430 G6 Laptop, 13.3"" Core i5 8th Gen, 8GB RAM, 256GB SSD, Win 11",23530,Not available,Not available,from United Kingdom,Not available,8138,Pre-Owned,blackmoreit,105195,100%
"HP EliteBook 830 G6 Laptop, 13.3"" Full HD Screen, i5-8265U, 16GB RAM, 512GB SSD",30055,Not available,12 watchers,from United Kingdom,77% off,7678,Very Good - Refurbished,the-tech-saver,8156,100%
HP Elite C1030 Chromebook Core i5-10310u 8GB RAM 128GB SSD Touchscreen #1,20263,Not available,Not available,from United Kingdom,Not available,8026,Pre-Owned,temptedtech,5548,99.2%
"~OVERSTOCK SALE~ 15.6"" Lenovo ThinkPad Laptop PC: 16GB RAM! 512GB SSD! Win10!",19495,Not available,Not available,from United States,20% off,8876,Good - Refurbished,rinuvo,5849,99.3%
"Lenovo ThinkPad E15 Gen 2 Laptop, 15.6"" i5 11th Gen, 16GB RAM, 256GB SSD, Win 11",35296,Not available,18 watchers,from United Kingdom,Not available,8543,Pre-Owned,blackmoreit,105195,100%
"Microsoft Surface Pro Copilot+ 13"" Touch X+ 16GB 512GB Black + Blk Pro Keyboard",99999,Not available,Not available,from United States,28% off,10291,Brand New,antonline,332676,99%
Panasonic Toughpad FZ-G1 Core i5 6300U 2.4GHz 8GB RAM 256GB SSD Win 11 Pro,27900,Not available,Not available,from United States,Not available,8643,Very Good - Refurbished,pioneer-surplus,6845,99%
"Dell XPS 9300 Laptop PC 13"" Intel i7-10th Gen 16GB DDR4 Ram 256 NVMe SSD Grade A",39000,Not available,14 watchers,from United States,57% off,8970,Very Good - Refurbished,sj_computers_llc,17169,98%
"~LIMITED QUANTITY~ 15.6"" HP ProBook Laptop PC: 16GB RAM! 512GB SSD! Windows 10!",19995,Not available,Not available,from United States,20% off,9367,Very Good - Refurbished,rinuvo,5849,99.3%
"Lenovo ThinkPad 12.5"" Laptop PC Computer Windows 10 PC Core i5 8GB RAM 1TB WiFi",14270,Not available,Not available,from United States,Not available,9198,Very Good - Refurbished,discountcomputerdepot,121179,98.4%
DELL Precision 3541 Laptop Intel Core  i7-9850H 2.60GHz 32 GB Memory 512 GB SSD,31999,Not available,44 watchers,from United States,36% off,9245,Excellent - Refurbished,newegg,1034110,98.4%
"HP ProBook 650 G4 Laptop, 15.6"" Core i5 8th Gen, 8GB RAM, 256GB SSD, Windows 11",22223,Not available,4 watchers,from United Kingdom,Not available,8092,Pre-Owned,blackmoreit,105195,100%
"2024 ASUS Vivobook Laptop 15.6 FHD Touch Intel i5-1135G7, Upto 20GB RAM& 1TB SSD",4390054900,Not available,12+ watchers,from United States,Not available,9321,Brand New,hellogoodlife1,12539,98.2%
"Dell Latitude 7310 13"" Laptop Intel Core i7 10th Gen 16GB 512 GB SSD Win 11 Pro",28999,Not available,39 watchers,from United States,Not available,8196,Excellent - Refurbished,kl0,39521,98.8%
"Dell Latitude 7400 Laptop PC Core i5 14"" FHD 16GB RAM 256GB SSD NVMe Windows 11",17953,Not available,102 watchers,from United States,Not available,7870,Very Good - Refurbished,discountcomputerdepot,121179,98.4%
Lenovo ThinkPad T470 14' LCD i5 Laptop PC 16GB RAM 256GB SSD Win 11 pro Cam Wifi,15999,Not available,Not available,from United States,Not available,7813,Excellent - Refurbished,kl0,39521,98.8%
"HP 14"" HD Laptop, AMD A9-9425 3.1 GHz, 8GB RAM & 256GB SSD, Win 10 - Open Box",19995,Not available,6 watchers,from United States,59% off,7931,Open Box,hellogoodlife1,12539,98.2%
"HP EliteBook 840 G6 Laptop, 14"" Full HD, i5-8365U, 16GB RAM, 512GB SSD, Radeon",39206,Not available,Not available,from United Kingdom,70% off,7049,Very Good - Refurbished,the-tech-saver,8156,100%
"2024 Dell Inspiron 15 Laptop Touch i7-1255U Upto 64GB RAM & 2TB SSD, Win 11 Pro",68900105900,Not available,12+ watchers,from United States,Not available,10177,Brand New,hellogoodlife1,12539,98.2%
"~CLEARANCE~ 15.6"" HP ProBook Laptop: Intel i7! 16GB RAM, 512GB SSD, Windows 11!",25995,Not available,Not available,from United States,16% off,9544,Good - Refurbished,rinuvo,5849,99.3%
"Lenovo ThinkPad X390 Touch Laptop PC 13.3"" Core i7 8GB RAM 256GB SSD Windows 11",19892,Not available,Not available,from United States,Not available,7928,Very Good - Refurbished,discountcomputerdepot,121179,98.4%
"NEW Asus 14"" Full HD Intel i3-1215U 8GB RAM 128GB SSD Windows 11 Laptop",24999,Not available,Not available,from United States,44% off,8078,Brand New,endeardistributors,77143,99.3%
"2-in-1 TouchScreen DELL XPS 13.4"" Laptop: Intel i7-1165G7! 16GB RAM! 512GB SSD!",59995,Not available,Not available,from United States,8% off,9111,Excellent - Refurbished,rinuvo,5849,99.3%
"Dell Latitude 3500 15.6"" Touch Laptop Core i5 32GB RAM 512GB SSD Windows 11 Pro",25081,Not available,Not available,from United States,Not available,9517,Very Good - Refurbished,discountcomputerdepot,121179,98.4%
"Lenovo Ideapad 5 14"" 2-in-1 Touch Laptop Ryzen 7 8845HS 16GB 1TB SSD 83DR000GUS",47900,Not available,216 watchers,from United States,Not available,9714,Open Box,zacks-silo,4126,97.8%
HP 17-cn1009cy 17in Touch Laptop Intel i5-1155G7 12gb 512gb SSD Win11,37999,Not available,Not available,from United States,Not available,9898,Open Box,jender.io,123796,99.3%
Dell Inspiron 16 Plus 2560x1600 Laptop i7-13700H 32GB 1TB SSD i7630-7619SLV-PUS,64900,3 product ratings,Not available,from United States,Not available,10216,Open Box,zacks-silo,4126,97.8%
Dell Latitude 5300 i7-8665U  8th Gen 2.11GHZ 8GB RAM 256GB NVME SSD Win 11 #9,23401,Not available,30 watchers,from United Kingdom,Not available,6972,Pre-Owned,greenchipit-limited,768,99.5%
"HP 15 Laptop 15.6"" HD Pentium Quad-Core N200 8GB 128GB SSD Webcam Win11 Home Red",19437,Not available,Not available,from United States,44% off,7914,Certified - Refurbished,themaxmart,13647,98.8%
HP 17-cn0694ds 17in Laptop Intel N4120 4gb MEM 128gb SSD Win11,23999,Not available,Not available,from United States,Not available,9485,Open Box,jender.io,123796,99.3%
"MSI Thin GF65 15.6"" FHD 2.5GHz i5-10500H 8GB 512GB SSD NVIDIA RTX 3060 Excellent",52999,Not available,42 watchers,from United States,Not available,9865,Excellent - Refurbished,itsworthmore,83965,98.7%
